cohortDefinitionId,timeId,countValue,covariateId,averageValue,sd,minValue,maxValue,p10Value,p25Value,medianValue,p75Value,p90Value,mean,startDayTemporalCharacterization,endDayTemporalCharacterization
2887,1,522,4290193000702,45.8306704980843,61.43798001107552,13.2,370,31.4,32.2,33,33.8,34.2,0.10838870431893688,-730,-1
2887,2,167,44806420000702,99.19401197604789,195.40321500376368,18.17,2594.87,42.14,54.3,64.12,70.61,75,0.03467607973421927,0,30
2887,1,313,44806420000702,81.57367412140572,20.47986568111568,22.86,133.02,50.26,62.28,75.37,82.8,88.26,0.06499169435215947,-730,-1
2887,1,698,4301868483702,73.03868194842407,14.315664263682038,0,142,59,65,72,79,85,0.14493355481727574,-730,-1
2887,1,509,4308739000702,31.739862475442052,20.57730838221171,4,135,12,18,26,34.9,44,0.10568936877076412,-730,-1
2887,1,108,4309023000702,3.586759259259259,1.939964268243876,0.84,22,2.51,2.9,3.4,3.88,4.2,0.022425249169435217,-730,-1
2887,1,301,4324383840702,5.327142857142861,25.767927865394817,0.48,300,0.64,0.72,0.81,0.94,1.02,0.0625,-730,-1
2887,1,130,4339397000702,682.7241538461539,7629.21234919532,5.74,87000,11.1,12.5,13.6,14.5,15.1,0.026993355481727575,-730,-1
2887,1,1220,44788835000702,27.29663934426229,76.70994652049663,1,2584,11,14,19,26,32,0.25332225913621265,-730,-1
2887,NA,4816,1002,55.48525747508306,17.968675521584778,7,102,31,43,55,68,81,1,NA,NA
2887,NA,9224,581477911,20.679817275747503,15.104141816071513,0,130,4,6,13,25,43,1.915282392026578,NA,NA
2899,NA,17682,1008,2287.8064698563508,765.9301088872273,0,2856,850,2233,2656,2754,2787,1,NA,NA
2899,NA,17682,1009,728.1291709082683,286.0651287731519,0,1214,249,614,834,931,987,1,NA,NA
2899,1,3955,3038553531702,26.232922882427285,5.41514061717358,13.02,63.29,19.47,21.91,24.65,27.38,29.39,0.223673792557403,-730,-1
2899,1,275,2212593000702,1.9691345454545452,1.3210972795284377,0,11.26,0.71,1.09,1.55,2.331,3.04,0.015552539305508426,-730,-1
2899,1,2289,2212615000702,6.62982961992136,38.93359045652407,0.16,1743.7,3.3,4.03,5,5.9,6.5,0.12945368171021376,-730,-1
2899,2,287,2212615000702,5.576724738675958,4.2273387292312625,0.25,72,1.8,2.6,3,3.3,3.4,0.01623119556611243,0,30
2899,1,4026,3025315529702,73.86504719324391,18.10988870011882,0.94,180,51,59,70,79,85,0.22768917543264336,-730,-1
2899,1,208,4010412000702,56.1785576923077,112.59763167482367,0.2,657,6.3,8.5,13.22,21.39,91.46,0.011763375183802736,-730,-1
2899,2,743,3036277582702,168.46837146702558,10.80437459629581,74,196,145,150,155,156,158,0.04202013346906459,0,30
2899,1,678,4016239583702,87.56666666666663,7.1240233378317495,57.9,105,80,84.4,87.7,90.2,92,0.03834407872412623,-730,-1
2899,1,187,4017280647702,115.99465240641712,317.6292810593873,1,2650,17,24,44,76,114,0.01057572672774573,-730,-1
2899,2,734,4008265000702,202.22258855585832,42.01242272075391,5.83,357,115,130,140,149,153,0.04151114127361158,0,30
2899,1,5352,4012479000702,140.81050074738417,1285.8855336641598,1,94158,76,96,117,137,152,0.3026806922293858,-730,-1
2899,2,660,4016239000702,88.70748484848485,32.11967461159203,21,879,61,66.3,76,79.7,81,0.037326094333220226,0,30
2899,1,207,4030871815702,4.862270531400965,0.573922937429729,3.53,6.41,4.08,4.46,4.74,5.03,5.2,0.01170682049541907,-730,-1
2899,1,788,4017355000702,7.418684010152286,97.04643749672624,0.23,2710,2.4,2.72,3.05,3.4,3.82,0.0445650944463296,-730,-1
2899,1,1400,4017361000702,34.65108571428571,16.949974711157353,0.16,157,15.43,25,32,39,44.7,0.0791765637371338,-730,-1
2899,1,268,4042762000702,82.13563432835821,28.912763649352367,0.85,246.86,48.61,65.4,79,90,101,0.015156656486822758,-730,-1
2899,1,331,4018181000702,0.874471299093656,1.7890151196723258,0,22.8,0.18,0.28,0.43,0.67,0.97,0.01871960185499378,-730,-1
2899,2,765,4030871000702,59532894.44027713,1608964232.660916,1,44500000000,3,3.73,4,4.16,4.2,0.04326433661350526,0,30
2899,1,5218,4030871000702,720942.2936466088,7361456.084732187,0,509000016.1,4.13,4.43,4.79,5.24,7.12,0.29510236398597445,-730,-1
2899,2,251,4097430000702,139.76940239043822,9.61151713526196,4.32,149,133,135,136,137,137,0.014195226784300418,0,30
2899,1,981,4097664000702,61.19454128440369,184.77037587147817,0,4255,4.7,52,57.2,60.3,62.1,0.055480149304377335,-730,-1
2899,2,144,4097664000702,71.29048611111112,243.04645922481583,2.4,2960,3.7,4.08,4.37,41.7,41.7,0.008143875127248049,0,30
2899,1,504,4101713840702,57.916666666666664,14.822508540842197,18,107,38,45,54,62,69,0.028503562945368172,-730,-1
2899,1,212,4118986000702,0.1349056603773585,1.24394590431369,0,17,0,0,0,0,0,0.011989593937337405,-730,-1
2899,1,147,4119650713702,7.093741496598639,0.46208759604313454,5.7,8.3,6.5,6.8,7,7.3,7.5,0.00831353919239905,-730,-1
2899,1,242,4141751000702,57.82797520661157,59.776404846570735,2,818,23,31.9,43.6,59,82.9,0.013686234588847416,-730,-1
2899,2,805,4144235000702,99.15904347826088,30.83937200844033,0.76,396,5,69,74,77,78,0.045526524148851936,0,30
2899,1,516,4032789840702,111.52713178294572,75.42481140220589,31,832,54,64,84,109,139,0.029182219205972176,-730,-1
2899,1,273,4065904000702,93.84340659340656,300.1636413295589,0,3028,0.9,3,15,26,112.4,0.015439429928741092,-730,-1
2899,2,164,4097596000702,81.11829268292684,37.336526049369986,5.9,238.33,15,18,24,28.4,32,0.009274968894921388,0,30
2899,1,1543,4097596000702,80.91379131561894,37.60592133433105,0.51,325,31,53,74,95,112,0.08726388417599819,-730,-1
2899,1,557,4151358554702,41.93518850987435,4.203922950629776,23,54,36,38.9,41.1,43,44.6,0.031500961429702524,-730,-1
2899,2,126,4151358554702,41.850793650793655,4.309593874726407,31,51.6,33.5,34.6,36.5,38,38.5,0.007125890736342043,0,30
2899,1,136,4097664554702,59.5470588235294,3.9530193088035146,47,70.1,54.4,57,59,60.6,61.9,0.007691437620178713,-730,-1
2899,1,6049,4152194876702,127.5529839642916,18.47076585427074,1,826,106,115,121,130,136,0.3420993100328017,-730,-1
2899,1,5149,4101713000702,57.61740532142163,17.61331889875371,1.04,367,38,45,53,62.1,70,0.2912000904875014,-730,-1
2899,2,650,4101713000702,55.847,16.596498806984293,1.67,156,28,32,35,38,39,0.036760547449383556,0,30
2899,1,138,4118986840702,0.021739130434782608,0.14636178075710754,0,1,0,0,0,0,0,0.007804546996946046,-730,-1
2899,1,1259,4119650000702,14.623232724384438,30.10941092393964,0,701,6.38,6.7,7.1,7.4,7.7,0.07120235267503676,-730,-1
2899,2,168,4119650000702,12.251607142857145,18.308193098374662,0,83.3,0,5.7,6.2,6.3,6.4,0.009501187648456057,0,30
2899,1,211,4170473000702,20.03142180094787,19.908183191061305,0.09,109.9,2.91,4.8,8.8,28,38.05,0.011933039248953739,-730,-1
2899,2,109,4144235840702,99.88990825688072,28.311213407784816,69,281,69,77,77,79,79,0.0061644610338197035,0,30
2899,1,411,4175016000702,28.210243309002433,95.81341647200676,0.75,1938,0.95,1.12,26,29.1,31,0.02324397692568714,-730,-1
2899,2,129,4148594000702,14.890232558139532,5.428492462391763,0.78,37.8,1,1.57,9.2,10.4,10.8,0.007295554801493044,0,30
2899,1,4543,4151358000702,39.83218732115342,60.6358803458232,0.31,4001,31,37.5,40.5,43.1,45,0.2569279493269992,-730,-1
2899,2,620,4151358000702,38.46915967741936,11.934021516625323,0.35,110,0.39,0.42,0.463,31.4,33.1,0.035063906797873544,0,30
2899,1,140,4176561842702,51.57142857142857,65.89315887429977,1,490,6,11,24.5,45,70,0.00791765637371338,-730,-1
2899,1,140,4153000636702,112.46431142857143,58.9469931189129,0,170,0,109,136,144,152,0.00791765637371338,-730,-1
2899,1,438,4153000713702,13.92054794520547,1.655028443825033,5.9,18.3,11.5,12.7,13.6,14.4,14.9,0.02477095351204615,-730,-1
