cohortDefinitionId,timeId,countValue,covariateId,averageValue,sd,minValue,maxValue,p10Value,p25Value,medianValue,p75Value,p90Value,mean,startDayTemporalCharacterization,endDayTemporalCharacterization
2899,2,2196,4151358554702,221.10802823315112,8449.566303439266,0,396000,0.46,33.8,36,37.1,37.6,0.017534194073825664,0,30
2899,1,13265,4151358554702,41.74864304560873,34.61229715008738,0,3903,36.6,39,41.2,43.3,44.8,0.1059157943484961,-730,-1
2899,1,44324,4152194876702,122.87586860391662,15.44024073579069,50,230,100,110,120,120,121,0.3539096621713337,-730,-1
2899,2,156,4261078000702,2.510961538461538,3.777592641650645,0,46,0,0,1,1,1,0.001245598486118763,0,30
2899,1,2165,4281085554702,14.00846651270207,4.50641233976438,0,49,12.2,12.7,13.2,13.7,14.1,0.017286671297737963,-730,-1
2899,2,1770,4290193554702,39.88248587570621,43.97972782563363,0,352,30,31.2,31.8,32.1,32.2,0.014132752054039811,0,30
2899,1,730,4306252554702,28.663123287671237,49.11355865750296,0,919,3.5,13.1,22.2,30,35,0.0058287621465813915,-730,-1
2899,1,3601,40483173795702,91.49852263260203,34.98665296279425,0,526.5,53,70,86.76,102,115.7,0.02875256505457478,-730,-1
2899,1,558,40483260753702,2.1807526881720434,0.5515444023607944,0,2.98,2.15,2.23,2.3,2.35,2.4,0.004455409969578652,-730,-1
2899,1,1742,40757478749702,597.5389724454649,189.5921689173803,0,6177,511.85,561.15,603.2,636.55,653.95,0.013909183094992854,-730,-1
2899,1,1650,40757494749702,10.577951515151543,6.864223085424702,0,97.47,4.79,6.33,8.55,10.94,13.51,0.013174599372409994,-730,-1
2899,1,2776,40762330842702,2.0191354466858784,5.114690184626105,0,176.37,0.35,0.6,1,1.78,2.8,0.022165265368369783,-730,-1
2899,2,327,40762330842702,2.8048623853211003,4.133796502483992,0,41.97,0.03,0.06,0.25,0.34,0.37,0.0026109660574412533,0,30
2899,1,1221,40764999000702,82.20030303030302,31.126402708373384,0,229.65,6,69,83.54,94,100.3,0.009749203535583395,-730,-1
2899,2,237,40764999000702,82.51409282700422,33.98211868587915,0,183,1,1,1,55.2,61,0.00189235154621889,0,30
2899,2,106,44791466000702,0.3230188679245283,1.7968650848001764,0,18.18,0,0,0,0.02,0.03,8.46368202106339e-4,0,30
2899,1,13929,46235168753702,401.6243614042622,10715.821936784165,0,554994,4.5,4.83,5.16,5.55,5.99,0.1112175725201811,-730,-1
2899,1,819,46285118554702,76.65250305250308,47.070132120688776,0,1047,15,33,86,97,100,0.006539392052123506,-730,-1
2899,2,138,46285118554702,59.80434782608695,32.85869741114164,0,100,0,12,14,23,27,0.0011018755838742903,0,30
2899,1,246,46287143859702,359.389512195122,897.0589154741164,0,11970,0,0.27,232,320,500,0.0019642129973411263,-730,-1
2899,1,6274,3001122748702,122.84389544150476,182.70817949364223,0,6117,14.9,29,62.6,122.2,188,0.05009541603787897,-730,-1
2899,1,2958,3001123583702,2069.463150777553,24956.59485710661,6.3,495000,7.9,8.6,9.5,10.3,10.8,0.023618463602175007,-730,-1
2899,2,459,3001123583702,9.66688453159042,1.3286370901061058,6.9,15.7,7.2,7.5,7.8,7.9,8.1,0.0036649340072340527,0,30
2899,1,11982,3001308753702,3.5378275746953873,31.29250090889897,0,3387.5,1.87,2.43,3.04,3.61,4.05,0.0956715452607373,-730,-1
